periodo,temporalidad,fuente,area,calibre_ml,sabor,volumen_cc,clientes_con_compra,stock_cc,volumen_fytd_cc,wd_pct,nd_pct,datos_anonimizados,unidad_volumen,base_indice
202607,LM,scentia,SUR,473,LIMON,0.917,,,6.502,7.975114873837288,7.916666666666666,True,INDICE,Total DRL 473 ml 202601 = 100
202607,LM,scentia,TOTAL,473,TOTAL_DRL,62.509,,,524.659,,,True,INDICE,Total DRL 473 ml 202601 = 100
202607,LM,scentia,ANDINA,473,VODKA,0.498,,,2.936,0.3781183858024798,0.1387507827551075,True,INDICE,Total DRL 473 ml 202601 = 100
202607,LM,scentia,AUSTRAL,473,VODKA,0.358,,,2.4,5.994777505274302,5.983870967741936,True,INDICE,Total DRL 473 ml 202601 = 100
202607,LM,scentia,BS. AS. RESTO,473,VODKA,0.567,,,4.352,9.6873502875827,9.02905365948844,True,INDICE,Total DRL 473 ml 202601 = 100
202607,LM,scentia,CAPITAL FEDERAL,473,VODKA,1.431,,,35.287,6.65082503961164,6.420656938070438,True,INDICE,Total DRL 473 ml 202601 = 100
202607,LM,scentia,CORDOBA,473,VODKA,0.23,,,2.259,7.807368455315035,6.782059335207307,True,INDICE,Total DRL 473 ml 202601 = 100
202607,LM,scentia,CUYO,473,VODKA,0.1,,,0.698,4.905447097924323,4.657023060796646,True,INDICE,Total DRL 473 ml 202601 = 100
202607,LM,scentia,GBA,473,VODKA,5.643,,,42.525,1.2359532671762072,0.632686317367514,True,INDICE,Total DRL 473 ml 202601 = 100
202607,LM,scentia,INTERIOR,473,VODKA,8.283,,,63.967,0.5408055964134658,0.2142320683377974,True,INDICE,Total DRL 473 ml 202601 = 100
202607,LM,scentia,LIT NORTE,473,VODKA,0.081,,,0.451,4.638141566565628,4.175000000000001,True,INDICE,Total DRL 473 ml 202601 = 100
202607,LM,scentia,LIT SUR,473,VODKA,0.227,,,1.521,8.73496099617454,8.114968814968815,True,INDICE,Total DRL 473 ml 202601 = 100
202607,LM,scentia,LITORAL,473,VODKA,0.925,,,6.356,0.5316748668985823,0.2095334253127405,True,INDICE,Total DRL 473 ml 202601 = 100
202607,LM,scentia,NOA,473,VODKA,0.121,,,0.57,5.001748230485254,4.884593837535014,True,INDICE,Total DRL 473 ml 202601 = 100
202607,LM,scentia,PERIFERIA,473,VODKA,0.925,,,5.798,7.807835515356386,7.471380917932642,True,INDICE,Total DRL 473 ml 202601 = 100
202607,LM,scentia,RESTO PCIA BS AS + SUR,473,VODKA,0.933,,,7.576,0.7133950315049294,0.3754673137488243,True,INDICE,Total DRL 473 ml 202601 = 100
202607,LM,scentia,SUR,473,VODKA,0.533,,,3.562,7.597995293486835,7.454577464788732,True,INDICE,Total DRL 473 ml 202601 = 100
202607,LM,scentia,ANDINA,1000,GREEN_APPLE,0.256,,,2.336,0.3406500851650878,0.0757666536029018,True,INDICE,Total DRL 1000 ml 202601 = 100
202607,LM,scentia,AUSTRAL,1000,GREEN_APPLE,0.141,,,0.655,2.590900098611436,2.237524124620899,True,INDICE,Total DRL 1000 ml 202601 = 100
202607,LM,scentia,BS. AS. RESTO,1000,GREEN_APPLE,0.12,,,0.69,3.989381311696566,3.267116367116367,True,INDICE,Total DRL 1000 ml 202601 = 100
202607,LM,scentia,CAPITAL FEDERAL,1000,GREEN_APPLE,0.071,,,0.394,2.160236408866383,2.0023488214533307,True,INDICE,Total DRL 1000 ml 202601 = 100
202607,LM,scentia,CORDOBA,1000,GREEN_APPLE,0.015,,,0.084,5.001007392905424,4.480198318886262,True,INDICE,Total DRL 1000 ml 202601 = 100
202607,LM,scentia,CUYO,1000,GREEN_APPLE,0.006,,,0.021,1.7020986284651831,1.488888888888889,True,INDICE,Total DRL 1000 ml 202601 = 100
202607,LM,scentia,GBA,1000,GREEN_APPLE,0.44,,,3.236,0.2260900892878541,0.1108549475376664,True,INDICE,Total DRL 1000 ml 202601 = 100
202607,LM,scentia,INTERIOR,1000,GREEN_APPLE,3.64,,,22.832,0.2361127575789963,0.053955726396235,True,INDICE,Total DRL 1000 ml 202601 = 100
202607,LM,scentia,LIT NORTE,1000,GREEN_APPLE,0.018,,,0.057,3.108773177185647,2.65,True,INDICE,Total DRL 1000 ml 202601 = 100
202607,LM,scentia,LIT SUR,1000,GREEN_APPLE,0.038,,,0.238,4.391414778135048,3.615038115038115,True,INDICE,Total DRL 1000 ml 202601 = 100
202607,LM,scentia,LITORAL,1000,GREEN_APPLE,0.095,,,0.537,0.1499007998586091,0.0523270687979369,True,INDICE,Total DRL 1000 ml 202601 = 100
202607,LM,scentia,NOA,1000,GREEN_APPLE,0.016,,,0.067,1.518965572817344,1.5,True,INDICE,Total DRL 1000 ml 202601 = 100
202607,LM,scentia,PERIFERIA,1000,GREEN_APPLE,0.092,,,0.414,3.277782851410686,2.6995299920889755,True,INDICE,Total DRL 1000 ml 202601 = 100
202607,LM,scentia,RESTO PCIA BS AS + SUR,1000,GREEN_APPLE,0.126,,,1.279,0.2771681413809125,0.0578307962838669,True,INDICE,Total DRL 1000 ml 202601 = 100
202607,LM,scentia,SUR,1000,GREEN_APPLE,0.169,,,0.741,3.2951881941466303,3.007981220657277,True,INDICE,Total DRL 1000 ml 202601 = 100
202607,LM,scentia,ANDINA,1000,LIMON,0.204,,,3.219,0.3899045848790753,0.1243550890820278,True,INDICE,Total DRL 1000 ml 202601 = 100
202607,LM,scentia,AUSTRAL,1000,LIMON,0.591,,,3.865,6.553016461276328,6.388888888888889,True,INDICE,Total DRL 1000 ml 202601 = 100
202607,LM,scentia,BS. AS. RESTO,1000,LIMON,0.519,,,3.647,10.339610669466849,9.95140379270814,True,INDICE,Total DRL 1000 ml 202601 = 100
202607,LM,scentia,CAPITAL FEDERAL,1000,LIMON,0.47,,,2.911,6.789636872451141,6.355780395315279,True,INDICE,Total DRL 1000 ml 202601 = 100
202607,LM,scentia,CORDOBA,1000,LIMON,0.093,,,0.569,8.109040077414035,6.448087837047198,True,INDICE,Total DRL 1000 ml 202601 = 100
202607,LM,scentia,CUYO,1000,LIMON,0.059,,,0.638,6.278881367430249,5.530398322851153,True,INDICE,Total DRL 1000 ml 202601 = 100
202607,LM,scentia,GBA,1000,LIMON,1.624,,,14.184,0.7236919954406029,0.300283420199273,True,INDICE,Total DRL 1000 ml 202601 = 100
202607,LM,scentia,INTERIOR,1000,LIMON,5.265,,,38.862,0.3824713566034413,0.1549531383058728,True,INDICE,Total DRL 1000 ml 202601 = 100
202607,LM,scentia,LIT NORTE,1000,LIMON,0.055,,,0.328,5.823531384156376,5.675,True,INDICE,Total DRL 1000 ml 202601 = 100
202607,LM,scentia,LIT SUR,1000,LIMON,0.211,,,1.421,9.332137874826262,8.79002079002079,True,INDICE,Total DRL 1000 ml 202601 = 100
202607,LM,scentia,LITORAL,1000,LIMON,0.431,,,3.637,0.383542209472424,0.1304177815136607,True,INDICE,Total DRL 1000 ml 202601 = 100
202607,LM,scentia,NOA,1000,LIMON,0.111,,,0.981,6.61305466044118,6.3803921568627455,True,INDICE,Total DRL 1000 ml 202601 = 100
202607,LM,scentia,PERIFERIA,1000,LIMON,0.457,,,2.907,8.962673581389831,8.326289842442293,True,INDICE,Total DRL 1000 ml 202601 = 100
202607,LM,scentia,RESTO PCIA BS AS + SUR,1000,LIMON,0.83,,,6.654,0.7236308304438533,0.352827546096174,True,INDICE,Total DRL 1000 ml 202601 = 100
202607,LM,scentia,SUR,1000,LIMON,0.597,,,4.195,7.972968604070708,7.902582159624413,True,INDICE,Total DRL 1000 ml 202601 = 100
202607,LM,scentia,ANDINA,1000,RED_BERRIES,0.545,,,5.89,0.5858775850262506,0.1404388085615681,True,INDICE,Total DRL 1000 ml 202601 = 100
202607,LM,scentia,AUSTRAL,1000,RED_BERRIES,0.137,,,0.966,4.085545827702313,3.863523573200992,True,INDICE,Total DRL 1000 ml 202601 = 100
202607,LM,scentia,BS. AS. RESTO,1000,RED_BERRIES,0.048,,,0.303,5.44711783251949,4.932882882882883,True,INDICE,Total DRL 1000 ml 202601 = 100
202607,LM,scentia,CAPITAL FEDERAL,1000,RED_BERRIES,0.068,,,0.424,2.769758425609776,2.6421124353288987,True,INDICE,Total DRL 1000 ml 202601 = 100
202607,LM,scentia,CORDOBA,1000,RED_BERRIES,0.045,,,0.384,6.109342323934844,5.15322958765293,True,INDICE,Total DRL 1000 ml 202601 = 100
202607,LM,scentia,CUYO,1000,RED_BERRIES,0.03,,,0.237,5.509545956789092,4.962893081761006,True,INDICE,Total DRL 1000 ml 202601 = 100
202607,LM,scentia,GBA,1000,RED_BERRIES,0.946,,,5.908,0.419904613416069,0.204052989944711,True,INDICE,Total DRL 1000 ml 202601 = 100
202607,LM,scentia,INTERIOR,1000,RED_BERRIES,5.361,,,32.386,0.4074558465733499,0.1103357728183122,True,INDICE,Total DRL 1000 ml 202601 = 100
202607,LM,scentia,LIT NORTE,1000,RED_BERRIES,0.029,,,0.199,2.98136134202406,2.666666666666667,True,INDICE,Total DRL 1000 ml 202601 = 100
202607,LM,scentia,LIT SUR,1000,RED_BERRIES,0.045,,,0.261,6.066570959062767,5.542735042735043,True,INDICE,Total DRL 1000 ml 202601 = 100
202607,LM,scentia,LITORAL,1000,RED_BERRIES,0.452,,,2.57,0.314013203251087,0.0814187600417317,True,INDICE,Total DRL 1000 ml 202601 = 100
202607,LM,scentia,NOA,1000,RED_BERRIES,0.075,,,0.53,3.510233768405994,3.284313725490196,True,INDICE,Total DRL 1000 ml 202601 = 100
202607,LM,scentia,PERIFERIA,1000,RED_BERRIES,0.112,,,0.57,4.9338978840648,4.817482517482517,True,INDICE,Total DRL 1000 ml 202601 = 100
202607,LM,scentia,RESTO PCIA BS AS + SUR,1000,RED_BERRIES,0.219,,,1.062,0.1339747774497556,0.0689145128639226,True,INDICE,Total DRL 1000 ml 202601 = 100
202607,LM,scentia,SUR,1000,RED_BERRIES,0.122,,,0.893,5.201471244962054,5.007042253521127,True,INDICE,Total DRL 1000 ml 202601 = 100
202607,LM,scentia,TOTAL,1000,TOTAL_DRL,72.078,,,563.178,,,True,INDICE,Total DRL 1000 ml 202601 = 100
202607,LM,scentia,ANDINA,1000,VODKA,3.077,,,20.186,0.8552261657881544,0.2849350018380699,True,INDICE,Total DRL 1000 ml 202601 = 100
202607,LM,scentia,AUSTRAL,1000,VODKA,0.608,,,3.329,7.000000000000001,7.0,True,INDICE,Total DRL 1000 ml 202601 = 100
202607,LM,scentia,BS. AS. RESTO,1000,VODKA,0.492,,,4.382,10.54797923113074,10.163657409309582,True,INDICE,Total DRL 1000 ml 202601 = 100
202607,LM,scentia,CAPITAL FEDERAL,1000,VODKA,0.81,,,26.454,7.484712491124798,7.2062241407675325,True,INDICE,Total DRL 1000 ml 202601 = 100
202607,LM,scentia,CORDOBA,1000,VODKA,0.197,,,1.944,7.206595821298414,6.200205306594307,True,INDICE,Total DRL 1000 ml 202601 = 100
202607,LM,scentia,CUYO,1000,VODKA,0.112,,,0.976,6.019815078970479,5.5251572327044025,True,INDICE,Total DRL 1000 ml 202601 = 100
202607,LM,scentia,GBA,1000,VODKA,9.077,,,69.455,1.409217931512171,0.69978986615713,True,INDICE,Total DRL 1000 ml 202601 = 100
202607,LM,scentia,INTERIOR,1000,VODKA,15.984,,,144.933,0.7108698089319049,0.2706646837418882,True,INDICE,Total DRL 1000 ml 202601 = 100
202607,LM,scentia,LIT NORTE,1000,VODKA,0.075,,,0.463,5.746613065361236,5.55,True,INDICE,Total DRL 1000 ml 202601 = 100
202607,LM,scentia,LIT SUR,1000,VODKA,0.22,,,1.369,10.469792091512652,9.64927234927235,True,INDICE,Total DRL 1000 ml 202601 = 100
202607,LM,scentia,LITORAL,1000,VODKA,1.235,,,8.638,0.5228726506664274,0.2166843708721473,True,INDICE,Total DRL 1000 ml 202601 = 100
202607,LM,scentia,NOA,1000,VODKA,0.35,,,2.866,4.952428896471512,4.946218487394958,True,INDICE,Total DRL 1000 ml 202601 = 100
202607,LM,scentia,PERIFERIA,1000,VODKA,0.666,,,4.479,9.362403693123872,9.24510757441792,True,INDICE,Total DRL 1000 ml 202601 = 100
202607,LM,scentia,RESTO PCIA BS AS + SUR,1000,VODKA,1.256,,,8.57,0.7487923964298999,0.3734172052540997,True,INDICE,Total DRL 1000 ml 202601 = 100
202607,LM,scentia,SUR,1000,VODKA,0.613,,,3.885,7.345470718821828,7.1218309859154925,True,INDICE,Total DRL 1000 ml 202601 = 100
